ID	CD_PERIMETRO
320130805000071	32013080500001
320130805000072	32013080500002
320130805000073	32013080500003
320130805000108	32013080500004
320130805000031	32013080500004
320130805000216	32013080500004
320130805000053	32013080500004
320130805000212	32013080500004
320130805000058	32013080500004
320130805000168	32013080500004
320130805000074	32013080500004
320130805000217	32013080500004
320130805000083	32013080500004
320130805000161	32013080500004
320130805000207	32013080500004
320130805000103	32013080500004
320130805000034	32013080500004
320130805000114	32013080500004
320130805000215	32013080500004
320130805000075	32013080500005
320130805000076	32013080500006
320130805000077	32013080500007
320130805000078	32013080500008
320130805000079	32013080500009
320130805000080	32013080500010
320130805000081	32013080500011
320130805000118	32013080500012
320130805000153	32013080500012
320130805000119	32013080500012
320130805000205	32013080500012
320130805000082	32013080500012
320240505000225	32024050500001
320240505000226	32024050500002
320240505000227	32024050500003
320240505000228	32024050500004
320240505000229	32024050500005
320240505000230	32024050500006
320240505000231	32024050500007
320240505000232	32024050500008
320240505000233	32024050500009
320240505000234	32024050500010
320240505000235	32024050500011
320240505000236	32024050500012
320240505000237	32024050500013
320240505000238	32024050500014
320240505000239	32024050500015
320500215070088	32050021500001
320500215100084	32050021500001
320500215070012	32050021500001
320500215100073	32050021500001
320500215070045	32050021500001
320500215070040	32050021500001
320500215070048	32050021500001
320500215070009	32050021500001
320500215070046	32050021500001
320500215070089	32050021500001
320500215100074	32050021500001
320500215000004	32050021500001
320500215070014	32050021500001
320500215100072	32050021500001
320500215070015	32050021500001
320500215070028	32050021500001
320500215100026	32050021500001
320500215100028	32050021500001
320500215070022	32050021500001
320500215100052	32050021500001
320500215100029	32050021500001
320500215070027	32050021500001
320500215070087	32050021500001
320500215070069	32050021500001
320500215070050	32050021500001
320500215070047	32050021500001
320500215100053	32050021500001
320500215070080	32050021500001
320500215070049	32050021500001
320500215070036	32050021500001
320500215070065	32050021500002
320500215070051	32050021500002
320500215070068	32050021500002
320500215070064	32050021500002
320500215070052	32050021500003
320500215070053	32050021500004
320500215070054	32050021500005
320500215070061	32050021500006
320500215070059	32050021500006
320500215080032	32050021500006
320500215100007	32050021500006
320500215100002	32050021500006
320500215070056	32050021500006
320500215100082	32050021500006
320500215100057	32050021500006
320500215100049	32050021500006
320500215100022	32050021500006
320500215100078	32050021500006
320500215100006	32050021500006
320500215000005	32050021500006
320500215100001	32050021500006
320500215070057	32050021500006
320500215100015	32050021500006
320500215100012	32050021500006
320500215100019	32050021500006
320500215100042	32050021500006
320500215100023	32050021500006
320500215070060	32050021500006
320500215080034	32050021500006
320500215070055	32050021500006
320500215100079	32050021500006
320500215100024	32050021500006
320130805000001	32013080500013
320130805000002	32013080500014
320130805000003	32013080500015
320130805000004	32013080500016
320130805000005	32013080500017
320130805000006	32013080500018
320130805000007	32013080500019
320130805000008	32013080500020
320130805000009	32013080500021
320130805000010	32013080500022
320130805000011	32013080500023
320130805000012	32013080500024
320130805000014	32013080500025
320130805000013	32013080500025
320130805000015	32013080500026
320130805000016	32013080500027
320130805000017	32013080500028
320130805000018	32013080500029
320130805000019	32013080500030
320130805000020	32013080500031
320130805000021	32013080500032
320130805000022	32013080500033
320130805000023	32013080500034
320130805000025	32013080500034
320130805000180	32013080500034
320130805000101	32013080500034
320130805000024	32013080500035
320130805000026	32013080500036
320130805000027	32013080500037
320130805000028	32013080500038
320130805000029	32013080500039
320130805000030	32013080500040
320130805000032	32013080500041
320130805000033	32013080500042
320130805000035	32013080500043
320130805000036	32013080500044
320130805000037	32013080500045
320130805000038	32013080500046
320130805000039	32013080500047
320130805000040	32013080500048
320130805000041	32013080500049
320130805000042	32013080500050
320130805000043	32013080500051
320130805000044	32013080500052
320130805000045	32013080500053
320130805000046	32013080500054
320130805000047	32013080500055
320130805000048	32013080500056
320130805000049	32013080500057
320130805000050	32013080500058
320130805000051	32013080500059
320130805000052	32013080500060
320130805000054	32013080500061
320130805000055	32013080500062
320130805000056	32013080500063
320130805000057	32013080500064
320130805000059	32013080500065
320130805000060	32013080500066
320130805000061	32013080500067
320130805000062	32013080500068
320130805000063	32013080500069
320130805000143	32013080500069
320130805000064	32013080500070
320130805000065	32013080500071
320130805000066	32013080500072
320130805000067	32013080500073
320130805000068	32013080500074
320130805000069	32013080500075
320130805000070	32013080500076
320130805000084	32013080500077
320130805000085	32013080500078
320130805000086	32013080500079
320130805000087	32013080500080
320130805000088	32013080500081
320130805000089	32013080500082
320130805000090	32013080500083
320130805000091	32013080500084
320130805000092	32013080500085
320130805000093	32013080500086
320130805000094	32013080500087
320130805000095	32013080500088
320130805000096	32013080500089
320130805000097	32013080500090
320130805000098	32013080500091
320130805000099	32013080500092
320130805000100	32013080500093
320130805000102	32013080500094
320130805000104	32013080500095
320130805000106	32013080500096
320130805000105	32013080500096
320130805000214	32013080500096
320130805000107	32013080500097
320130805000109	32013080500098
320130805000110	32013080500099
320130805000111	32013080500100
320130805000112	32013080500101
320130805000113	32013080500102
320130805000115	32013080500103
320130805000116	32013080500104
320130805000117	32013080500105
320130805000120	32013080500106
320130805000121	32013080500107
320130805000122	32013080500108
320130805000123	32013080500109
320130805000124	32013080500110
320130805000125	32013080500111
320130805000126	32013080500112
320130805000127	32013080500113
320130805000128	32013080500114
320130805000129	32013080500115
320130805000130	32013080500116
320130805000131	32013080500117
320130805000132	32013080500118
320130805000133	32013080500119
320130805000134	32013080500120
320130805000135	32013080500121
320130805000136	32013080500122
320130805000137	32013080500123
320130805000138	32013080500124
320130805000139	32013080500125
320130805000140	32013080500126
320130805000142	32013080500127
320130805000141	32013080500127
320130805000144	32013080500128
320130805000145	32013080500129
320130805000146	32013080500130
320130805000147	32013080500131
320130805000148	32013080500132
320130805000149	32013080500133
