ID	CD_PERIMETRO
020351305	0201104
020351306	0201105
020351307	0201106
020351308	0201107
020351309	0201108
020351401	0201109
020351402	0201110
020351403	0201111
020351404	0201112
020351405	0201113
020351406	0201114
020351407	0201115
020351408	0201116
020351409	0201117
020351501	0201118
020351502	0201119
020351503	0201120
020351504	0201121
020351505	0201122
020351506	0201123
020351507	0201124
020351508	0201125
020351509	0201126
020351601	0201127
020351602	0201128
020351603	0201129
020351604	0201130
020351605	0201131
020351606	0201132
020351607	0201133
020351608	0201134
020351609	0201135
020351610	0201136
020351612	0201137
020351611	0201137
020351701	0201138
020351702	0201139
020351703	0201140
020351704	0201141
020351705	0201142
020351706	0201143
020351707	0201144
020351708	0201145
020351709	0201146
020351710	0201147
020351711	0201148
020351801	0201149
020351802	0201150
020351803	0201151
020351804	0201152
020351805	0201153
020351806	0201154
020351807	0201155
020351808	0201156
020351809	0201157
020351810	0201158
020351811	0201159
020351901	0201160
020351902	0201161
020351903	0201162
020351904	0201163
020351905	0201164
020351906	0201165
020351907	0201166
020351908	0201167
020351909	0201168
020351910	0201169
020351911	0201170
020352001	0201171
020352002	0201172
020352003	0201173
020352004	0201174
020352005	0201175
020352006	0201176
020352007	0201177
020352008	0201178
020352009	0201179
020352010	0201180
020352011	0201181
020352012	0201182
020352101	0201183
020352112	0201183
020352102	0201184
020352103	0201185
020352104	0201186
020352105	0201187
020352106	0201188
020352107	0201189
020352108	0201190
020352109	0201191
020352110	0201192
020352111	0201193
020352201	0201194
020352202	0201195
020352203	0201196
020352204	0201197
020772002	0201198
020772003	0201199
020772004	0201200
020772005	0201201
020772006	0201202
020772007	0201203
020772008	0201204
020772009	0201205
020772010	0201206
020772011	0201207
020772101	0201208
020772102	0201209
020772103	0201210
020772104	0201211
020772105	0201212
020772112	0201212
020772106	0201213
020772107	0201214
020772108	0201215
020772109	0201216
020772110	0201217
020772111	0201218
020772201	0201219
020772202	0201220
020842002	0201221
020842009	0201221
020842003	0201222
020842010	0201222
020842004	0201223
020842005	0201224
020842006	0201225
020842007	0201226
020842008	0201227
020842111	0201228
020842101	0201228
020842112	0201229
