ID	CD_MCA
020031208	0200592
020031209	0200593
020031210	0200594
020031301	0200595
020031302	0200596
020031303	0200597
020031304	0200598
020031305	0200599
020031306	0200600
020031307	0200601
020031308	0200602
020031309	0200603
020031310	0200604
020031311	0200605
020031401	0200606
020031402	0200607
020031403	0200608
020031404	0200609
020031405	0200610
020031406	0200611
020031407	0200612
020031408	0200613
020031410	0200614
020031409	0200614
020031501	0200615
020031502	0200616
020031503	0200617
020031504	0200618
020031505	0200619
020031506	0200620
020031507	0200621
020031508	0200622
020031509	0200623
020031601	0200624
020031602	0200625
020031603	0200626
020031604	0200627
020031605	0200628
020031606	0200629
020031607	0200630
020031608	0200631
020031609	0200632
020031701	0200633
020031702	0200634
020031703	0200635
020031704	0200636
020031705	0200637
020031706	0200638
020031707	0200639
020031708	0200640
020031709	0200641
020031801	0200642
020031802	0200643
020031803	0200644
020031804	0200645
020031805	0200646
020031806	0200647
020031807	0200648
020031808	0200649
020031809	0200650
020031810	0200651
020031811	0200652
020031901	0200653
020031902	0200654
020031903	0200655
020031904	0200656
020031905	0200657
020031906	0200658
020031907	0200659
020031908	0200660
020031909	0200661
020031910	0200662
020032001	0200663
020032002	0200664
020032003	0200665
020032004	0200666
020032005	0200667
020032006	0200668
020032007	0200669
020032008	0200670
020032009	0200671
020032010	0200672
020032011	0200673
020032101	0200674
020032102	0200675
020032103	0200676
020032104	0200677
020032105	0200678
020032106	0200679
020032107	0200680
020032108	0200681
020032109	0200682
020032110	0200683
020032201	0200684
020032202	0200685
020032203	0200686
020032204	0200687
020032205	0200688
020032206	0200689
020032207	0200690
020032208	0200691
020032209	0200692
020032301	0200693
020032302	0200694
020032303	0200695
020032304	0200696
020032305	0200697
020032306	0200698
020032307	0200699
020032308	0200700
020032309	0200701
020032310	0200702
020032401	0200703
020032402	0200704
020032403	0200705
020032404	0200706
020032405	0200707
020032406	0200708
020032407	0200709
020032408	0200710
020032409	0200711
020032501	0200712
020032502	0200713
020032503	0200714
020032504	0200715
020032505	0200716
020032506	0200717
020032507	0200718
020032508	0200719
020032509	0200720
020032601	0200721
020032602	0200722
020032603	0200723
020032604	0200724
020032605	0200725
020032606	0200726
020032607	0200727
020032608	0200728
020032609	0200729
020032701	0200730
020032702	0200731
020032703	0200732
020032704	0200733
020032705	0200734
020032706	0200735
020032707	0200736
020040101	0200737
020040102	0200738
020040103	0200739
020040104	0200740
020040105	0200741
020040106	0200742
020040107	0200743
020040108	0200744
020040109	0200745
020040110	0200746
020040111	0200747
020040112	0200748
020040113	0200749
020040114	0200750
020040201	0200751
020040202	0200752
020040203	0200753
020040204	0200754
020040205	0200755
020040206	0200756
020040207	0200757
020040208	0200758
020040209	0200759
020040210	0200760
020040301	0200761
020040302	0200762
020040303	0200763
020040304	0200764
020040305	0200765
020040306	0200766
020040307	0200767
020040308	0200768
020040309	0200769
020040310	0200770
020040311	0200771
020040312	0200772
020040313	0200773
020040401	0200774
020040402	0200775
020040403	0200776
020040404	0200777
020040405	0200778
020040406	0200779
020040407	0200780
020040408	0200781
020040409	0200782
020040410	0200783
020040411	0200784
020040501	0200785
020040502	0200786
020040503	0200787
020040504	0200788
020040505	0200789
020040506	0200790
020040507	0200791
020040508	0200792
020040509	0200793
020040510	0200794
020040511	0200795
020040601	0200796
020040602	0200797
020040603	0200798
020040604	0200799
020040605	0200800
020040606	0200801
020040607	0200802
020040608	0200803
020040609	0200804
020040610	0200805
020040611	0200806
020040701	0200807
