ID	CD_MCA
320130805000071	32013080500001
320130805000303	32013080500002
320130805000302	32013080500002
320130805000073	32013080500003
320130805000264	32013080500004
320130805000237	32013080500004
320130805000306	32013080500004
320130805000215	32013080500004
320130805000293	32013080500004
320130805000236	32013080500004
320130805000058	32013080500004
320130805000059	32013080500004
320130805000331	32013080500004
320130805000330	32013080500004
320130805000103	32013080500004
320130805000053	32013080500004
320130805000313	32013080500004
320130805000074	32013080500004
320130805000315	32013080500004
320130805000317	32013080500004
320130805000267	32013080500004
320130805000304	32013080500004
320130805000246	32013080500004
320130805000248	32013080500004
320130805000263	32013080500004
320130805000083	32013080500004
320130805000229	32013080500004
320130805000108	32013080500004
320130805000242	32013080500004
320130805000217	32013080500004
320130805000075	32013080500005
320130805000076	32013080500006
320130805000309	32013080500007
320130805000077	32013080500007
320130805000226	32013080500007
320130805000228	32013080500007
320130805000078	32013080500008
320130805000079	32013080500009
320130805000311	32013080500010
320130805000081	32013080500011
320130805000287	32013080500012
320130805000118	32013080500012
320130805000316	32013080500012
320130805000320	32013080500012
320130805000290	32013080500012
320130805000333	32013080500012
320130805000297	32013080500012
320130805000082	32013080500012
320130805000269	32013080500012
320130805000322	32013080500012
320130805000288	32013080500012
320130805000314	32013080500012
320130805000305	32013080500012
320130805000323	32013080500012
320130805000270	32013080500012
320130805000289	32013080500012
320130805000243	32013080500012
320130805000321	32013080500012
320240505000225	32024050500001
320240505000226	32024050500002
320240505000227	32024050500003
320240505000228	32024050500004
320240505000229	32024050500005
320240505000230	32024050500006
320240505000231	32024050500007
320240505000342	32024050500008
320240505000343	32024050500008
320240505000233	32024050500009
320240505000234	32024050500010
320240505000235	32024050500011
320240505000324	32024050500012
320240505000325	32024050500012
320240505000237	32024050500013
320240505000238	32024050500014
320240505000239	32024050500015
320500215000562	32050021500001
320500215000282	32050021500001
320500215000225	32050021500001
320500215000710	32050021500001
320500215000574	32050021500001
320500215000626	32050021500001
320500215000845	32050021500001
320500215000785	32050021500001
320500215000306	32050021500001
320500215000788	32050021500001
320500215000016	32050021500001
320500215000292	32050021500001
320500215000213	32050021500001
320500215000705	32050021500001
320500215000701	32050021500001
320500215000832	32050021500001
320500215000772	32050021500001
320500215000254	32050021500001
320500215000694	32050021500001
320500215000789	32050021500001
320500215000304	32050021500001
320500215000305	32050021500001
320500215000781	32050021500001
320500215000786	32050021500001
320500215000808	32050021500001
320500215000792	32050021500001
320500215000309	32050021500001
320500215000286	32050021500001
320500215000693	32050021500001
320500215000700	32050021500001
320500215000308	32050021500001
320500215000702	32050021500001
320500215000622	32050021500001
320500215000784	32050021500001
320500215000278	32050021500001
320500215000791	32050021500001
320500215000303	32050021500001
320500215000307	32050021500001
320500215000234	32050021500001
320500215000692	32050021500001
320500215000712	32050021500001
320500215000807	32050021500001
320500215000831	32050021500001
320500215000194	32050021500001
320500215000563	32050021500001
320500215000780	32050021500001
320500215000709	32050021500001
320500215000821	32050021500001
320500215000706	32050021500001
320500215000606	32050021500001
320500215000624	32050021500001
320500215000273	32050021500001
320500215000302	32050021500001
320500215000200	32050021500001
320500215000823	32050021500001
320500215000691	32050021500001
320500215000265	32050021500001
320500215000584	32050021500001
320500215000783	32050021500001
320500215000790	32050021500001
320500215000690	32050021500001
320500215000310	32050021500001
320500215000233	32050021500001
320500215000824	32050021500001
320500215000607	32050021500001
320500215000846	32050021500001
320500215000695	32050021500001
320500215000518	32050021500001
320500215000848	32050021500001
320500215000711	32050021500001
320500215000698	32050021500001
320500215000619	32050021500001
320500215000605	32050021500001
320500215000787	32050021500001
320500215000274	32050021500001
320500215000207	32050021500001
320500215000232	32050021500001
320500215000212	32050021500001
320500215000564	32050021500001
320500215000771	32050021500001
320500215000782	32050021500001
320500215000291	32050021500001
320500215000602	32050021500001
320500215000822	32050021500001
320500215000793	32050021500001
320500215000604	32050021500001
320500215000608	32050021500001
320500215000603	32050021500001
320500215000298	32050021500002
320500215000253	32050021500002
320500215000687	32050021500002
320500215000820	32050021500002
320500215000768	32050021500002
320500215000842	32050021500002
320500215000299	32050021500002
320500215000841	32050021500002
320500215000819	32050021500002
320500215000697	32050021500002
320500215000769	32050021500002
320500215000686	32050021500002
320500215000237	32050021500003
320500215000238	32050021500004
320500215000296	32050021500004
320500215000239	32050021500005
320500215000505	32050021500006
320500215000760	32050021500006
320500215000733	32050021500006
320500215000833	32050021500006
320500215000586	32050021500006
320500215000397	32050021500006
320500215000398	32050021500006
320500215000601	32050021500006
320500215000593	32050021500006
320500215000581	32050021500006
320500215000742	32050021500006
320500215000616	32050021500006
320500215000497	32050021500006
320500215000580	32050021500006
320500215000597	32050021500006
320500215000678	32050021500006
320500215000502	32050021500006
320500215000731	32050021500006
320500215000512	32050021500006
320500215000491	32050021500006
320500215000743	32050021500006
320500215000383	32050021500006
320500215000592	32050021500006
320500215000796	32050021500006
320500215000591	32050021500006
320500215000245	32050021500006
320500215000576	32050021500006
320500215000827	32050021500006
320500215000674	32050021500006
320500215000795	32050021500006
320500215000732	32050021500006
320500215000246	32050021500006
