ID	CD_MCA
260290205000324	2602902050000022
260290205000325	2602902050000022
260290205000002	2602902050000023
260290205000329	2602902050000024
260290205000328	2602902050000024
260290205000004	2602902050000025
260290205000332	2602902050000026
260290205000333	2602902050000026
260290205000322	2602902050000027
260290205000323	2602902050000027
260290205000164	2602902050000028
260290205000165	2602902050000028
260290205000204	2602902050000028
260290205000205	2602902050000028
260290205000008	2602902050000029
260290205000009	2602902050000030
260290205000327	2602902050000031
260290205000326	2602902050000031
260290205000340	2602902050000032
260290205000012	2602902050000033
260290205000013	2602902050000034
260290205000014	2602902050000035
260290205000015	2602902050000036
260290205000016	2602902050000037
260290205000017	2602902050000038
260290205000187	2602902050000039
260290205000188	2602902050000039
260290205000019	2602902050000040
260290205000020	2602902050000041
260290205000021	2602902050000042
260290205000022	2602902050000043
260290205000023	2602902050000044
260290205000024	2602902050000045
260290205000025	2602902050000046
260290205000189	2602902050000047
260290205000190	2602902050000047
260290205000027	2602902050000048
260290205000028	2602902050000049
260290205000261	2602902050000050
260290205000262	2602902050000050
260290205000254	2602902050000051
260290205000253	2602902050000051
260290205000045	2602902050000052
260290205000046	2602902050000053
260290205000268	2602902050000054
260290205000267	2602902050000054
260290205000232	2602902050000055
260290205000280	2602902050000055
260290205000186	2602902050000055
260290205000281	2602902050000055
260290205000282	2602902050000055
260290205000206	2602902050000055
260290205000185	2602902050000055
260290205000279	2602902050000055
260290205000202	2602902050000055
260290205000166	2602902050000056
260290205000167	2602902050000056
260290205000051	2602902050000057
260290205000264	2602902050000058
260290205000263	2602902050000058
260290205000314	2602902050000059
260290205000315	2602902050000059
260290205000054	2602902050000060
260290205000055	2602902050000061
260290205000056	2602902050000062
260290205000058	2602902050000063
260290205000334	2602902050000064
260290205000335	2602902050000064
260290205000060	2602902050000065
260290205000061	2602902050000066
260290205000062	2602902050000067
260290205000169	2602902050000068
260290205000168	2602902050000068
260290205000065	2602902050000069
260290205000066	2602902050000070
260290205000068	2602902050000071
260290205000071	2602902050000072
260290205000076	2602902050000073
260290205000078	2602902050000074
260290205000081	2602902050000075
260290205000082	2602902050000076
260290205000083	2602902050000077
260290205000084	2602902050000078
260290205000330	2602902050000079
260290205000331	2602902050000079
260290205000086	2602902050000080
260290205000319	2602902050000081
260290205000318	2602902050000081
260290205000316	2602902050000082
260290205000317	2602902050000082
260290205000090	2602902050000083
260290205000091	2602902050000084
260290205000092	2602902050000085
260290205000093	2602902050000086
260290205000094	2602902050000087
260290205000095	2602902050000088
260290205000096	2602902050000089
260290205000097	2602902050000090
260290205000098	2602902050000091
260290205000099	2602902050000092
260290205000100	2602902050000093
260290205000101	2602902050000094
260290205000102	2602902050000095
260290205000103	2602902050000096
260290205000104	2602902050000097
260290205000108	2602902050000098
260290205000109	2602902050000099
260290205000214	2602902050000100
260290205000215	2602902050000100
260290205000111	2602902050000101
260290205000112	2602902050000102
260290205000216	2602902050000103
260290205000115	2602902050000104
260290205000116	2602902050000105
260290205000302	2602902050000106
260290205000303	2602902050000106
260290205000119	2602902050000107
260290205000121	2602902050000108
260290205000321	2602902050000109
260290205000320	2602902050000109
260290205000123	2602902050000110
260290205000124	2602902050000111
260290205000125	2602902050000112
260290205000126	2602902050000113
260290205000127	2602902050000114
260290205000128	2602902050000115
260290205000129	2602902050000116
260290205000222	2602902050000117
260290205000221	2602902050000117
260290205000142	2602902050000118
260290205000150	2602902050000119
260290205000151	2602902050000120
260290205000152	2602902050000121
260290205000155	2602902050000122
260290205000156	2602902050000123
260290205000157	2602902050000124
260290205000276	2602902050000125
260290205000275	2602902050000125
260290205000160	2602902050000126
260290210000001	2602902100000001
260290210000002	2602902100000002
260290210000003	2602902100000003
260290210000014	2602902100000004
260290210000013	2602902100000004
260290210000004	2602902100000004
260290210000005	2602902100000005
260290210000006	2602902100000006
260290210000007	2602902100000007
260290210000008	2602902100000008
260290210000009	2602902100000009
260290210000010	2602902100000010
